idx	text_left	text_right	label
4631	Introducing the lexar media ljdff2gbasbna 2gb jumpdrive firefly usb 2.0 flash drive usb drives ljdff2gbasbna by lexar media. This product is available for 13.88.	Introducing the lexar jumpdrive retrax 32 gb usb 2.0 fash drive ljdrx32gasbna black lexar ljdrx32gasbna, in the usb flash drives category. This product is available for 39.95.	0
4632	Introducing the tp-link network tl-sg1024d 24 port gigabit desktop switch networking tl-sg1024d 116.0 by global marketing.	Introducing the tp-link tl-sg1008d 8-port unmanaged gigabit desktop switch tp-link 32.56, in the switches category. Its model is tl-sg1008d.	0
4633	Introducing the pioneer 6.5 3-way speakers 300w car stereos pioneer This model, ts-a1674r, is available for 90.88.	Introducing the pioneer ts-g1643r 6.5-inch 2-way speakers pair pioneer, in the coaxial speakers category. Its model is ts-g1643r.	0
4634	Introducing the compucessory compucessory foldable noise canceling headphones black electronics - general 52.99 by compucessory. Its model is ccs59224.	Introducing the noise canceling headphone compucessory, in the headphones category. This product is available for 24.49.	1
4635	Introducing the sharpie retractable fine point permanent markers sharpie 5.99, in the stationery & office machinery category. Its model is 32760.	Introducing the sharpie fine tip permanent marker - black - 5 pack smartbuy This product is available for 5.84.	0
4636	Introducing the zotac geforce gt430 1gb ddr3 pci-express 2.0 graphics card zotac, in the electronics - general category. This model, zt-40604-10l, is available for 88.88.	Introducing the evga geforce gtx460 se 1 gb gddr5 pci-express 2.0 graphics card 01g-p3-1366-tr evga, in the computers accessories category. Its model is 01g-p3-1366-tr.	0
4637	Introducing the panasonic kx-tg4022n dect 6.0 plus expandable cordless answering system w 2 handsets panasonic kx-tg4022n 44.98, in the electronics - general category.	Introducing the panasonic kx-tg9392t 2-line corded cordless phone with answering system metallic black 2 handsets cordless telephones panasonic kx-tg9392t 187.54	0
4638	Introducing the canon mp41dhii printing calculator canon mp41dhii, in the stationery & office machinery category. This product is available for 70.88.	Introducing the canon pidhv 9493a001ac printing calculator blank media 29.1 by canon.	0
4639	Introducing the asus radeon hd5570 1gb ddr5 pci express graphics card asus 180.41, in the electronics - general category. Its model is eah5770 cucore/g/2di.	Introducing the xfx radeon hd 5770 1 gb ddr5 pcie graphics card hd577aznfc, in the computers accessories category. Its model is hd577aznfc.	0
4640	Introducing the da-lite high power advantage manual with csr - av format 8 x 10 diagonal 1303.99, in the electronics - general category. Its model is 85687.	Introducing the da-lite advantage manual with csr - projection screen - 1 1 - high power projection screens 709.95 by da-lite.	0
4641	Introducing the nikon coolpix s70 brown 12.1 mp digital camera with 5x optical zoom w 50 bonus prints digital cameras nikon s70 brown This product is available for 299.95.	Introducing the nikon coolpix l24 14 mp digital camera with 3.6 x nikkor optical zoom lens and 3-inch lcd red l24 red, in the point shoot digital cameras category.	0
4642	Introducing the hp 45 black inkjet cartridge 51645a hp hp 51645a # 140 34.97, in the printers category.	Introducing the lexmark oem 36 black inkjet cartridge inkjet printer ink lexmark 23.36	0
4643	Introducing the dymo d1 standard tape cartridge for dymo label makers 1 4in x 23ft black on clear stationery & office machinery dymo 43610 17.27	Introducing the dymo d1 tape cartridge for electronic label makers 1 2w blue on clear labeling tapes 19.21 by dymo.	0
4644	Introducing the v7 10 cat5e snagless network patch cable blue electronics - general v7n3c5e-10f-blus by v7. This product is available for 4.88.	Introducing the v7 cat5e snagless molded network patch cable rj45 male to male grey 7-feet v7n3c5e-07f-grys v7n3c5e-07f-grys, in the ethernet cables category. This product is available for 3.48.	0
4645	Introducing the mukii tip-230u2-bk 2.5 sata to usb 2.0 portable hard drive aluminum enclosure black electronics - general tip-230u2-bk 11.98 by mukii.	Introducing the mukii transimp tip-330u2-bk 3.5 usb 2.0 aluminum external hard drive enclosure hard drive enclosures mukii This model, tip-330u2-bk, is available for 25.99.	0
4646	Introducing the tp-link tl-ant2405cl 2.4 ghz 5dbi indoor omni-directional antenna networking tl-ant2405cl 8.88 by tp link.	Introducing the levelone indoor antenna 5dbi omni-directional, in the networking products category. This model, oan-0501, is available for 16.99.	0
4647	Introducing the logitech m305 wireless mouse black, in the mice category. This model, 910-001752, is available for 29.73.	Introducing the logitech wireless mouse m310 dark aces 910-002087 mice by logitech. This model, 910-002087, is available for 24.45.	0
4648	Introducing the clarion cz301 cd mp3 wma aac receiver with usb port car stereos clarion cz301 This product is available for 149.99.	Introducing the clarion cz401 cd usb hd radio mp3 wma receiver changers by clarion. This product is available for 167.7.	0
4649	Introducing the da-lite da-plex deluxe rear projection screen - 58 x 104 hdtv format electronics - general by da-lite. This model, 27571, is available for 4629.99.	Introducing the da-plex base rear projection screen - 57 3 4 x 77 video format projection screens da-lite This product is available for 2608.99.	0
4650	Introducing the cp technologies clearlinks 6.6 premium gold hdmi cable, in the electronics - general category. This model, cl-hdmi-pg-6 .6 ft, is available for 11.4.	Introducing the 6.6 ft clearlinks premium gold series high-speed hdmi cable cp technology cl-hdmi-pg-6 .6 ft This product is available for 14.79.	1
4651	Introducing the western digital 2tb my book studio edition ii external hard drive computers wdh2q20000n 199.0 by western digital.	Introducing the western digital my book studio 1 tb usb 2.0 firewire 800 400 desktop external hard drive western digital, in the external hard drives category. This model, wdbaaj0010hsl-nesn, is available for 119.99.	0
4652	Introducing the avery index maker clear label dividers 5-tab white stationery & office machinery avery 11416 This product is available for 3.88.	Introducing the new-avery 11453 - index maker clear label punched dividers blue 8-tab letter - ave11453 printer accessories 17.66 by avery.	0
4653	Introducing the garmin foretrex 401 portable gps system fish finder garmin 174.88 Its model is 010-00777-00.	Introducing the new garmin 010-00777-00 foretrex 401 portable gps system gps printers garmin 223.2	1
4654	Introducing the smead recycled end tab fastener folders straight cut 11pt legal manila 50 box stationery & office machinery 37160 This product is available for 41.18.	Introducing the new-smead 34100 - reinforced end tab pocket folder fastener straight cut letter manila 50 box - smd34100 smead 69.0, in the laminating supplies category.	0
4655	Introducing the svat ultra-slim web-ready 8 channel dvr security system with built-in 19 lcd screen and 4 indoor outdoor hi-res night vision surveillance cameras clearvu10 1199.0, in the garden - general category.	Introducing the defender sync 19 inch lcd all-in-one security system with 8 hi-res indoor outdoor surveillance cameras black sn503-8ch19m-008 866.97, in the surveillance cameras category.	0
4656	Introducing the joby gorillapod slr zoom tripod - black grey camera and camcorder accessories joby gp3a1en 38.0	Introducing the joby gp1-e1en gorillapod flexible tripod grey joby This model, gp1-d1en, is available for 10.68.	0
4657	Introducing the western digital 1tb my passport essential se usb 3.0 portable external hard drive western digital 98.92, in the hard drives category. Its model is wdbacx0010bbksn.	Introducing the western digital my passport essential 500 gb usb 3.0 2.0 portable external hard drive pacific blue external hard drives 75.98 by western digital. Its model is wdbacy5000abl-nesn.	0
4658	Introducing the sunpak 67mm circular polarized filter, in the camera and camcorder accessories category. This model, cf-7061 cp, is available for 18.0.	Introducing the sunpak cf-7080 tw ultra-violet and circular polarized filter twin packs 58mm filters 16.99 by sunpak.	0
4659	Introducing the da-lite dual vision tensioned advantage deluxe electrol - hdtv format 92 diagonal electronics - general da-lite This model, 88285, is available for 4242.99.	Introducing the da-lite 98811 pearlescent tensioned cosmopolitan electrol - av format 12 x 12 diagonal projection screens da-lite	0
4660	Introducing the da-lite holoscreen rear projection screen - 22 x 33 3 4 video format da-lite 20030 1600.0, in the electronics - general category.	Introducing the da-lite 20032 holoscreen rear projection screen - 33 x 50 1 2 video format, in the projection screens category.	0
4661	Introducing the cables to go usb 2.0 a b cable 9 feet white cables to go, in the electronics - general category. This model, 13400, is available for 4.88.	Introducing the cables to go 27329 usb 2.0 a to mini-b cable black 1 meter 3.28 feet usb cables cables to go 27329 2.51	0
4662	Introducing the filemate imagine series k2010 usb standard keyboard computers This product is available for 15.12.	Introducing the wintec filemate imagine series k2010 usb standard keyboard - jet black 3fmnk2010ubk-r keyboards wintec 3fmnk2010ubk-r This product is available for 15.99.	1
4663	Introducing the blackberry leather sleeve for playbook tablet black blackberry acc-39311-301, in the electronics - general category. This product is available for 29.88.	Introducing the blackberry playbook 7-inch tablet 32gb prd-38548-002 532.0, in the tablets category.	0
4664	Introducing the incipio ipod touch 4g silicrylic hard shell case with silicone core all black mp3 accessories 28.5 by incipio. Its model is ip-904.	Introducing the incipio silicrylic for ipod touch 4g black black cases incipio ip-904 This product is available for 20.28.	1
4665	Introducing the da-lite da-plex deluxe rear projection screen - 36 x 48 video format 27559, in the electronics - general category. This product is available for 1630.99.	Introducing the da-lite 27639 da-glas standard rear projection screen 72 x 96 video format, in the projection screens category.	0
4666	Introducing the bell o high-speed hdmi cable with ethernet 1-meter tv accessories bell ' o 59.99 Its model is hd7101.	Introducing the amazonbasics high-speed hdmi cable with ethernet - flat 9.8 feet 3.0 meters hdmi cables amazonbasics 16.99 Its model is prib002fhdm3.	0
4667	Introducing the vantec nexstar 2.5 sata to usb 2.0 hard drive dock electronics - general vantec nst-d100s2 This product is available for 24.2.	Introducing the vantec nexstar cx nst-300su-bk 3.5-inch sata to usb 2.0 and esata external hard drive enclosure black hard drive enclosures by vantec. This model, nst-300su-bk, is available for 22.99.	0
4668	Introducing the da-lite da-plex unframed rear projection screen - 84 x 84 av format 3561.99, in the electronics - general category. Its model is 27503.	Introducing the da-lite 27673 da-glas self trimming rear projection screen - 96 x 96 av format projection screens by da-lite.	0
4669	Introducing the da-lite da-glas standard rear projection screen 81 x 108 video format da-lite 27917 5391.99, in the electronics - general category.	Introducing the da-lite 27597 da-glas unframed rear projection screen - 96 x 96 av format da-lite, in the projection screens category.	0
4670	Introducing the jvc gumy headphones red electronics - general haf150r by jvc. This product is available for 9.0.	Introducing the jvc haf140an gumy headphone blue jvc, in the headphones category. This model, haf140an, is available for 6.72.	0
4671	Introducing the da-lite da-plex unframed rear projection screen - 84 x 84 av format 3561.99, in the electronics - general category. Its model is 27503.	Introducing the da-glas base rear projection screen - 70 x 70 av format da-lite, in the projection screens category. This product is available for 2622.99.	0
4672	Introducing the da-lite da-plex self trimming rear projection screen - 58 x 104 hdtv format da-lite 27590, in the electronics - general category. This product is available for 4635.99.	Introducing the da-lite da-plex thru-the-wall rear projection screen - 72 x 96 video format projection screens da-lite 10252.0 Its model is 23049.	0
4673	Introducing the ocz technology 110gb revodrive pci express solid state drive hard drives ocz technologies This model, oczssdpx1rvd110, is available for 429.99.	Introducing the ocz technology revodrive 110 gb pci express 4 gb-s slim solid state drive oczssdpx-1rvd0110 computer components oczssdpx-1rvd0110 264.99 by ocz.	1
4674	Introducing the imation 32gb pocket flash drive imation 27860, in the usb drives category. This product is available for 77.21.	Introducing the imation 4 gb usb 2.0 pocket flash drive usb flash drives imation 26194 This product is available for 7.99.	0
4675	Introducing the logitech m305 wireless mouse black, in the mice category. This model, 910-001752, is available for 29.73.	Introducing the logitech wireless mouse m305 vivid violet 910-002469 logitech 910-002469, in the mice category. This product is available for 19.99.	0
4676	Introducing the ifrogz summit case for ipad 2 black mp3 accessories ifrogz ipad2sumblk This product is available for 59.99.	Introducing the ifrogz summit case for ipad 2 - black with green snap-on shell ipad2-sum-grn cases sleeves by ifrogz. This model, ipad2-sum-grn, is available for 54.54.	0
4677	Introducing the startech 100mbps full low profile ethernet multi mode sc fiber pci network card pci100mmsc startech pci100mmsc, in the networking category. This product is available for 97.52.	Introducing the startech.com 1 port low profile pci 10 100 mbps ethernet network adapter card st100slp connectors adapters st100slp 10.95 by startech.	0
4678	Introducing the da-lite holoscreen rear projection screen - 22 x 33 3 4 video format da-lite 20030 1600.0, in the electronics - general category.	Introducing the da-glas self trimming rear projection screen - 60 x 80 video format da-lite, in the projection screens category. This product is available for 3095.99.	0
4679	Introducing the terk am fm amplified stereo antenna tower 24.88, in the video receiving & installation category.	Introducing the terk amplified indoor am fm antenna pib 6.5, in the radio antennas category. Its model is pi-b.	0
4680	Introducing the epson powerlite 92 lcd projector electronics - general v11h381020 611.54 by epson.	Introducing the epson powerlite 1750 projector v11h372120 epson 749.0, in the video projectors category. Its model is v11h372120.	0
4681	Introducing the epson 2000 hours uhe replacement projector lamp v13h010l38 monitors 291.84 by epson. Its model is v13h010l38.	Introducing the epson v13h010l33 replacement lamp for powerlite s3 projector epson, in the lamps category. This model, v13h010l33, is available for 160.61.	0
4682	Introducing the blue crane nbc121 introduction to the canon 50d volume 1 basic controls dvd camera and camcorder accessories nbc121 19.0 by norazza.	Introducing the introduction to the nikon d90 vol . 1 basic controls blue crane digital zbc119 19.03	0
4683	Introducing the lacie fastkey 120gb usb 3.0 flash drive usb drives lacie This model, lac130980, is available for 449.0.	Introducing the lacie cookey 8 gb usb 2.0 flash drive 131049 usb flash drives 131049 26.79 by lacie.	0
4684	Introducing the da-lite hc cinema vision tensioned cosmopolitan electrol - av format 7 x 9 diagonal da-lite 89892 2240.0, in the electronics - general category.	Introducing the da-lite 97991 dual vision tensioned cosmopolitan electrol - av format 10 6 x 14 diagonal da-lite, in the projection screens category.	0
4685	Introducing the kodak easyshare m552 dark pink 14mp digital camera w 5x optical zoom 2.7 lcd display w 50 bonus prints kodak, in the digital cameras category. This model, m552pink, is available for 94.54.	Introducing the kodak easyshare m522 14 mp digital camera with 4x optical zoom and 2.7-inch lcd - silver new model, in the point shoot digital cameras category. Its model is 1521863.	0
4686	Introducing the v7 4gb sd card class 6 high capacity sdhc 4 gb usb drives 7.98 by v7. Its model is vasdh4gcl6r-1n.	Introducing the v7 32gb sd card class 6 high capacity sdhc 32 gb blank media vasdh32gcl6r-1n by v7. This product is available for 42.24.	0
4687	Introducing the hp 564 tri-color combo inkjet cartridge cd994fn printers 26.5 by hp. Its model is hp cd994fn.	Introducing the hp 75 tri-color inkjet print cartridge cb337wn inkjet printer ink by hp. Its model is cb337wn # 140.	0
4688	Introducing the uniden d2998 dect 6.0 loud and clear digital answering system with cordless handset uniden 79.93, in the electronics - general category. Its model is d2998.	Introducing the motorola dect 6.0 cordless phone with answering system and 2 handsets motorola l402, in the cordless telephones category. This product is available for 51.34.	0
4689	Introducing the microsoft lifecam vx-800 black, in the electronics - general category. This model, jsd-00007, is available for 18.88.	Introducing the microsoft arc mouse - black 33.46, in the mice category. Its model is zja-00001.	0
4690	Introducing the da-lite dual vision tensioned cosmopolitan electrol - av format 7 x 9 diagonal da-lite 84986, in the electronics - general category. This product is available for 2346.99.	Introducing the da-lite 98810 hc da-mat tensioned cosmopolitan electrol - av format 12 x 12 diagonal projection screens by da-lite.	0
4691	Introducing the wilson jones super heavy weight sheet protector stationery & office machinery wilson jones 21403 This product is available for 10.94.	Introducing the new-wilson jones 21400 - super heavy weight sheet protector clear 50 box - wlj21400 storage presentation materials by wilson jones. This product is available for 28.0.	0
4692	Introducing the innovera 7653 compatible ink 8000 page-yield red 7653, in the printers category. This product is available for 54.1.	Introducing the innovera 860320 compatible remanufactured ink 600 page-yield magenta inkjet printer ink innovera 11.6	0
4693	Introducing the sabrent 5-port usb 2.0 pci card adapter sabrent 9.88, in the electronics - general category. Its model is sbt-ali5y.	Introducing the sabrent sbt-pca4 4-port usb 2.0 firewire 1394 32-bit pcmcia cardbus combo adapter cables interconnects sbt-pca4 by sabrent. This product is available for 18.99.	0
4694	Introducing the lexmark t650a11a black toner print cartridge lexmark t650a11a, in the printers category. This product is available for 202.87.	Introducing the lexmark no 14 black return prog print cartridge 14.56, in the inkjet printer ink category. Its model is 18c2090.	0
4695	Introducing the da-lite da-plex unframed rear projection screen - 84 x 84 av format 3561.99, in the electronics - general category. Its model is 27503.	Introducing the da-lite 27597 da-glas unframed rear projection screen - 96 x 96 av format da-lite, in the projection screens category.	0
4696	Introducing the avery postcards for laser printers 4 white uncoated box of 100 . 19.84, in the stationery & office machinery category. Its model is 5389.	Introducing the avery mailing labels for laser printers 2 x 4 inches 10-up white box of 1000 05163 05163 23.98, in the printer labels laser inkjet category.	0
4697	Introducing the atrend-bbox a361-12cp b box series speaker car stereos a361-12cp by atrend. This product is available for 56.88.	Introducing the atrend-bbox a361-12cp b box series speaker for ford f150 super crew cab 2009 and up 12-inch atrend-bbox, in the coaxial speakers category. This model, a361-12cp, is available for 56.88.	1
4698	Introducing the samsung 470 series 128gb sata ii solid state drive hard drives samsung 199.0 Its model is mz-5pa128 / us.	Introducing the samsung 128gb solid state drive mz-5pa128 computer components 194.99 by samsung. Its model is mz-5pa128 / us.	1
4699	Introducing the logitech 910-002463 wireless mouse m305 silver filament mice 910-002463 28.88 by logitech.	Introducing the logitech wireless mouse m305 dark vine 910-002081 mice 23.65 by logitech. Its model is 910-002081.	0
4700	Introducing the optoma bl-fp200c replacement projector lamp for hd70 home theater projector, in the monitors category. This model, bl-fp200c, is available for 264.84.	Introducing the optoma bl-fp230c replacement projector lamp bulb with housing - high quality replacement lamp, in the lamps category. This product is available for 182.99.	0
4701	Introducing the smead file folders 1 2 cut 1-ply top tab manila 100 box stationery & office machinery 34.05 Its model is 15320.	Introducing the smead 10343 - watershed cutless file folders 1 3 cut top tab letter manila 100 box storage presentation materials smead 57.08	0
4702	Introducing the hp 75 tri-color inkjet cartridge cb337wn printers 19.47 by hp. Its model is hp cb337wn140.	Introducing the hp 61xl tri-color ink cartridge ch564wn 140 inkjet printer ink by hp. This model, ch564wn # 140, is available for 28.29.	0
4703	Introducing the quartet cork bulletin board natural cork fiberboard 60 x 36 aluminum frame stationery & office machinery 2305 by quartet. This product is available for 91.44.	Introducing the cork bulletin board cork over fiberboard 48 x 36 natural oak frame radios 61.58 by quartet.	0
4704	Introducing the mionix naos 5000 laser gaming mouse electronics - general mionix This model, 000mio5000m, is available for 89.96.	Introducing the mionix naos 5000 laser gaming mouse gaming mice mionix This model, 26426, is available for 79.99.	1
4705	Introducing the canon cli-226 black ink tank, in the printers category. This product is available for 0.0.	Introducing the canon bci-24 black inkjet tank 6881a003 bci-24 black 7.49, in the printer ink toner category.	0
4706	Introducing the da-lite holoscreen rear projection screen - 22 x 33 3 4 video format da-lite 20030 1600.0, in the electronics - general category.	Introducing the da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format, in the projection screens category.	0
4707	Introducing the verbatim 4.7 gb 16x dvd-r whilte inkjet printable 50 packs spindle disc mp3 accessories verbatim 95079 This product is available for 16.14.	Introducing the verbatim 94971 4.7 gb 8x datalifeplus white inkjet printable dvd-r 50-disk spindle verbatim, in the dvd r discs category. This model, 94971, is available for 16.14.	0
4708	Introducing the hp 8gb v220w usb flash drive usb drives by pny. This model, p-fd8gbhp220-ef, is available for 14.84.	Introducing the 4gb usb 2.0 clip flash drive, in the binocular accessories category.	0
4709	Introducing the sylvania 4gb touch video mp3 player black smpk4230-black 35.0, in the mp3 category.	Introducing the mach speed trio 4gb mp3 and mp4 video player black mp3 players trio-v430 38.29 by mach speed.	0
4710	Introducing the ampad envirotec 100 recycled file folders 1 3 cut top tab letter brown 100pk stationery & office machinery This model, 35113, is available for 12.94.	Introducing the new-pendaflex earthwise 04342 - recycled file folders 1 3 cut top tab letter natural 100 box - ess04342, in the laminating supplies category.	0
4711	Introducing the comprehensive f plug to bnc plug set of 25 tv accessories fp-bp 59.75 by comprehensive.	Introducing the comprehensive fp-a f plug with attached ferrule set of 25 by comprehensive.	0
4712	Introducing the pendaflex cutless watershed file folders 1 3 cut top tab letter manila 100 per box stationery & office machinery 22.69 Its model is 48434.	Introducing the pendaflex 421013 - interior file folders 1 3 cut top tab letter manila 100 box home audio theater pendaflex	0
4713	Introducing the inland pro dual lcd monitor arm black inland, in the monitors category. This model, 05321, is available for 89.0.	Introducing the inland pro lcd monitor arm 200 vesa desk wall mount monitor arms stands inland 05320 This product is available for 59.99.	0
4714	Introducing the sharpie retractable permanent markers fine point assorted 3pk, in the stationery & office machinery category. This model, 32726pp, is available for 8.18.	Introducing the new-sharpie 32707 - retractable permanent markers fine point asstd . 12 set - san32707 sharpie, in the shredders category. This product is available for 40.17.	0
4715	Introducing the verbatim 4.7 gb 16x dvd-r whilte inkjet printable 50 packs spindle disc mp3 accessories verbatim 95079 This product is available for 16.14.	Introducing the verbatim 95137 4.7 gb up to 16x white inkjet printable recordable disc dvd-r 50-disc spindle verbatim 95137, in the dvd-r discs category. This product is available for 19.98.	0
4716	Introducing the cobra 16-mile range 22-channel gmrs 2-way radio cobra cx-105, in the walkie-talkie/frs category. This product is available for 29.98.	Introducing the cobra microtalk cxr725 27-mile 22-channel frs gmrs two-way radio cobra 45.79, in the gmrs-frs two-way radios category. Its model is cxr725.	0
4717	Introducing the da-lite da-view thru-the-wall rear projection screen - 60 x 80 video format 23046 13997.99, in the electronics - general category.	Introducing the da-lite 27578 da-plex self trimming rear projection screen - 96 x 96 av format, in the projection screens category.	0
4718	Introducing the xantech 283dmw designer blink emitter single mini wire stereos/audio xantech 283dmw 11.88	Introducing the xantech 283dmw designer blink emitter single mini wire printers by xantech.	1
4719	Introducing the da-lite holoscreen rear projection screen - 22 x 33 3 4 video format da-lite 20030 1600.0, in the electronics - general category.	Introducing the da-lite da-view thru-the-wall rear projection screen - 50 1 2 x 67 1 4 video format projection screens da-lite 23034 This product is available for 9739.76.	0
4720	Introducing the xerox 108r00676 extended-capacity maintenance kit for phaser 8550 printer printers 108r00676 151.54 by xerox.	Introducing the ld xerox phaser 8500 8550 8560 remanufactured 108r00675 standard-capacity maintenance kit laser printer toner 89.99 by 4inkjets.	0
4721	Introducing the sony vgp-bkb1 bluetooth wireless keyboard sony, in the electronics - general category. This model, vgpbkb1, is available for 97.15.	Introducing the sony vaio bluetooth keyboard 97.68, in the keyboards category. Its model is vgp-bkb1.	1
4722	Introducing the corsair memory vs2gbkit400c3 2 gb pc3200 400mhz 184-pin ddr desktop memory kit memory corsair This model, vs2gbkit400c3, is available for 59.82.	Introducing the corsair memory vs1gb333 1 gb pc2700 184-pin ddr desktop memory memory corsair vs1gb333 24.99	0
4723	Introducing the audiosource bi5 5 in-wall construction bracket mount bi5 25.88, in the furniture category.	Introducing the audiosource bi5 5.25 in-wall construction bracket mount 32.0, in the home audio theater category.	1
4724	Introducing the incipio smart feather for apple ipad 2 lime electronics - general incipio ipad-228 This product is available for 33.25.	Introducing the incipio smart feather case for apple ipad 2 - tan ipad-233 incipio 20.83, in the cases sleeves category. Its model is ipad-233.	0
4725	Introducing the da-lite da-plex deluxe rear projection screen - 78 x 139 hdtv format da-lite 7452.99, in the electronics - general category. Its model is 27573.	Introducing the da-glas base rear projection screen - 36 x 48 video format da-lite 1199.99, in the projection screens category.	0
4726	Introducing the casio exilim ex-zs5 14.1 mp digital camera silver w 5x optical zoom 2.7 lcd display casio, in the digital cameras category. This product is available for 100.0.	Introducing the silver vg-110 12mp digital camera with 4x optical zoom and 2.7 lcd olympus, in the printers category.	0
4727	Introducing the scosche 1993-up select subaru power 4-speaker connector car stereos su03b 9.88 by scosche.	Introducing the scosche ma03b vehicles speaker connector for 1998-up select mazda amplifier installation ma03b 7.63 by scosche.	0
4728	Introducing the da-lite honey maple veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format da-lite 87184, in the electronics - general category. This product is available for 167.99.	Introducing the da-lite manual 120 diagonal video format home theater wall screen with concord veneer case and matte white fabric home audio theater by da-lite.	0
4729	Introducing the case logic slr camera backpack case logic dcb-309black, in the mp3 accessories category. This product is available for 79.99.	Introducing the case logic tbc-303 medium camera camcorder case black case logic 6.99, in the cases bags category. Its model is tbc-303black.	0
4730	Introducing the da-lite da-plex thru-the-wall rear projection screen - 81 x 108 video format electronics - general 10048.99 by da-lite. Its model is 23096.	Introducing the holoscreen rear projection screen - 66 x 101 video format projection screens da-lite This product is available for 7400.0.	0
4731	Introducing the da-lite da-glas standard rear projection screen 72 x 96 video format 27639 4448.99, in the electronics - general category.	Introducing the da-glas self trimming rear projection screen - 60 x 80 video format da-lite, in the projection screens category. This product is available for 3095.99.	0
4732	Introducing the pendaflex cutless watershed file folders 1 3 cut top tab letter manila 100 per box stationery & office machinery 22.69 Its model is 48434.	Introducing the new-pendaflex m13u1 - folders with one bonded fastener 1 3 cut top tab letter manila 50 box - essm13u1, in the laminating supplies category.	0
4733	Introducing the targus zierra case for blackberry playbook tablet black electronics - general targus 55.88 Its model is thz053us.	Introducing the targus truss case stand for blackberry playbook tablet thz052us black and gray, in the cases sleeves category. This model, thz052us, is available for 30.24.	0
4734	Introducing the acp-ep memory 16gb class 4 sdhc card epsdhc/16gb -4, in the usb drives category. This product is available for 38.88.	Introducing the patriot 16 gb class 6 sdhc flash memory card psf16gsdhc6 21.99, in the blank media category.	0
4735	Introducing the smead file folders 1 2 cut 1-ply top tab manila 100 box stationery & office machinery 34.05 Its model is 15320.	Introducing the smead 10510 - tear moisture-resist poly file folders 1 3 cut top tab letter manila 12 pack smead, in the printer accessories category.	0
4736	Introducing the sandisk 8gb cruzer usb flash drive pink usb drives 12.88 by sandisk. Its model is sdcz36z008gaw11p.	Introducing the sandisk cruzer blade 16gb usb 2.0 flash drive sandisk 19.87, in the usb flash drives category. Its model is sdcz50-016g.	0
4737	Introducing the sunpak 67mm circular polarized filter, in the camera and camcorder accessories category. This model, cf-7061 cp, is available for 18.0.	Introducing the sunpak cp 77mm circular polarizer filter sunpak cf-7063 cp 24.39, in the filters category.	0
4738	Introducing the logitech wireless mouse dark fleur 910001898, in the mice category. This product is available for 27.82.	Introducing the logitech wireless mouse m505 red logitech 910-001326 23.95, in the mice category.	0
4739	Introducing the los angeles lakers iphone 3g duo case electronics - general tribeca fva4005 This product is available for 24.99.	Introducing the philadelphia phillies iphone 3g duo case 16.99, in the faceplates category.	0
4740	Introducing the corsair hx3x12g1333c9 12 gb xms3 6 x 2 gb pc3-10600 1333mhz 240-pin ddr3 core i7 triple channel memory kit desktop memory module, in the memory category. This model, hx3x12g1333c9, is available for 163.82.	Introducing the corsair memory vs2gb1333d3 2 gb pc3-10666 1333mhz 240-pin ddr3 memory kit computers accessories corsair 14.99 Its model is vs2gb1333d3.	0
4741	Introducing the ep 16gb usb 2.0 mobile swingdrive flash drive usb drives epsw/16gb -2.0 by ep memory. This product is available for 29.84.	Introducing the sandisk cruzer blade 16gb usb 2.0 flash drive sandisk 19.87, in the usb flash drives category. Its model is sdcz50-016g.	0
4742	Introducing the iomega ego 500gb helium portable hard drive hard drives 34945 78.98 by iomega.	Introducing the iomega ego 500 gb usb 2.0 portable external hard drive 34619 ruby red external hard drives iomega 34619 This product is available for 92.0.	0
4743	Introducing the hp 80 ink printhead printhead cleaner black c4890a 268.79, in the stationery & office machinery category. Its model is c4890a.	Introducing the new-hp c4893a - c4893a hp 80 ink printhead printhead cleaner 4400 page-yield yellow - hewc4893a label makers 318.0 by hp.	0
4744	Introducing the diaper dude black coated grey digi laptop sleeve 13 electronics - general diaper dude This model, 207492, is available for 32.0.	Introducing the digi dude black coated grey ipad case digi-ipadcc400 laptop netbook computer accessories digi-ipadcc400 25.0 by diaper dude.	0
4745	Introducing the storm 2306 case with foam olive drab storm, in the photography - general category. This model, im2306-30001, is available for 97.88.	Introducing the pelican storm im2306 case watertight padlockable case with multilayer cubed foam interior olive drab accessories supplies pelican This product is available for 69.95.	1
4746	Introducing the da-lite medium oak veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format da-lite 73171, in the electronics - general category. This product is available for 167.99.	Introducing the da-lite manual 92 diagonal hdtv format home theater wall screen with video spectra 1.5 fabric projection screens da-lite 254.95	0
4747	Introducing the pendaflex cutless watershed file folders 1 3 cut top tab letter manila 100 per box stationery & office machinery 22.69 Its model is 48434.	Introducing the smead 10300 - file folders straight cut one-ply top tab letter manila 100 box 22.11 by smead.	0
4748	Introducing the da-lite da-plex self trimming rear projection screen - 60 x 60 av format electronics - general 27575 2680.99 by da-lite.	Introducing the da-lite 27673 da-glas self trimming rear projection screen - 96 x 96 av format projection screens by da-lite.	0
4749	Introducing the kodak esp 3250 all-in-one printer value bundle, in the printers category. This product is available for 58.0.	Introducing the kodak esp 2170 all-in-one printer kodak 8294548 89.99, in the inkjet all-in-one printers category.	0
